TXN_ID,Date,Store,Product,Qty,Price
TXN00464,2023-01-22,London-01,TV,9,1510.27
TXN00465,2023-08-20,Tokyo-04,TV,5,1437.58
TXN00466,2023-06-19,Berlin-03,Phone,7,887.75
TXN00467,2023-09-18,Paris-05,Cables,8,16.35
TXN00468,2023-09-03,Berlin-03,TV,8,1671.93
TXN00469,2023-08-12,Paris-05,Laptop,7,1105.99
TXN00470,2023-08-13,Tokyo-04,Phone,4,775.66
TXN00471,2023-04-28,NYC-02,Cables,7,14.3
TXN00472,2023-05-30,NYC-02,Laptop,3,1325.27
TXN00473,2023-04-05,Berlin-03,Keyboard,9,100.51
TXN00474,2023-06-28,Tokyo-04,Phone,3,767.89
TXN00475,2023-03-09,Berlin-03,Cables,9,14.27
TXN00476,2023-02-25,Berlin-03,Laptop,9,1091.66
TXN00477,2023-12-19,Berlin-03,Monitor,8,272.09
TXN00478,2023-09-07,Berlin-03,TV,3,1482.86
TXN00479,2023-08-30,London-01,Monitor,9,274.85
TXN00480,2023-06-10,NYC-02,Phone,8,869.08
TXN00481,2023-06-16,Paris-05,Cables,4,14.61
TXN00482,2023-07-14,London-01,Keyboard,3,86.8
TXN00483,2023-08-02,Tokyo-04,Laptop,7,1041.4
TXN00484,2023-05-20,Paris-05,Mouse,7,27.34
TXN00485,2023-09-27,London-01,TV,4,1515.16
TXN00486,2023-11-19,Paris-05,Keyboard,1,99.69
TXN00487,2023-04-10,London-01,Cables,7,13.65
TXN00488,2023-04-26,London-01,Keyboard,9,94.22
TXN00489,2023-10-17,Berlin-03,Cables,6,13.44
TXN00490,2023-03-09,Berlin-03,Monitor,2,273.18
TXN00491,2023-10-01,London-01,Phone,6,751.76
TXN00492,2023-05-17,Paris-05,Mouse,5,21.66
TXN00493,2023-12-08,Tokyo-04,Keyboard,6,95.97
TXN00494,2023-06-25,London-01,Laptop,5,1275.01
TXN00495,2023-11-22,Paris-05,Mouse,7,22.24
TXN00496,2023-05-16,Paris-05,Mouse,5,23.16
TXN00497,2023-09-23,Paris-05,TV,7,1494.9
TXN00498,2023-05-22,NYC-02,Cables,7,16.83
TXN00499,2023-04-04,Berlin-03,Monitor,4,317.76
TXN00500,2023-12-18,Paris-05,Mouse,7,22.42
TXN00501,2023-05-29,Paris-05,Laptop,2,1262.55
TXN00502,2023-09-06,Berlin-03,TV,8,1376.53
TXN00503,2023-12-10,Tokyo-04,Keyboard,9,106.98
TXN00504,2023-07-01,Tokyo-04,TV,6,1500.31
TXN00505,2023-08-19,Berlin-03,Monitor,1,314.79
TXN00506,2023-02-21,Paris-05,Mouse,8,26.65
TXN00507,2023-02-28,NYC-02,Phone,7,825.08
TXN00508,2023-12-10,Berlin-03,Laptop,8,1082.45
TXN00509,2023-11-05,London-01,TV,3,1633.39
TXN00510,2023-04-27,Berlin-03,Phone,7,748.4
TXN00511,2023-12-27,NYC-02,Keyboard,9,90.31
TXN00512,2023-05-20,Paris-05,Phone,5,765.98
TXN00513,2023-10-04,Paris-05,Mouse,6,26.99
TXN00514,2023-07-09,Berlin-03,Cables,8,15.86
TXN00515,2023-04-02,NYC-02,Keyboard,7,91.95
TXN00516,2023-10-10,NYC-02,Phone,3,725.35
TXN00517,2023-02-26,NYC-02,Monitor,9,264.63
TXN00518,2023-01-22,Tokyo-04,TV,5,1640.43
TXN00519,2023-01-20,Tokyo-04,Keyboard,6,107.97
TXN00520,2023-10-10,London-01,Phone,2,730.7
TXN00521,2023-08-13,Paris-05,Keyboard,3,102.69
TXN00522,2023-04-15,Paris-05,Laptop,7,1345.69
TXN00523,2023-12-18,London-01,Mouse,3,26.99
TXN00524,2023-05-16,London-01,Phone,4,900.0
TXN00525,2023-07-04,Tokyo-04,Laptop,5,1356.58
TXN00526,2023-10-29,Tokyo-04,Laptop,1,1066.53
TXN00527,2023-08-21,Berlin-03,Phone,7,728.9
TXN00528,2023-07-20,London-01,Cables,8,15.65
TXN00529,2023-09-02,London-01,Phone,4,763.87
TXN00530,2023-12-30,London-01,Laptop,6,1135.1
TXN00531,2023-12-01,London-01,Keyboard,4,114.82
TXN00532,2023-12-17,London-01,Mouse,3,28.72
TXN00533,2023-06-29,Berlin-03,Mouse,7,26.9
TXN00534,2023-09-22,NYC-02,Mouse,3,26.82
TXN00535,2023-02-03,Tokyo-04,Monitor,8,288.83
TXN00536,2023-08-29,NYC-02,Keyboard,2,104.88
TXN00537,2023-06-24,Tokyo-04,Cables,7,14.0
TXN00538,2023-10-06,London-01,Laptop,9,1020.83
TXN00539,2023-01-31,Paris-05,Cables,1,13.38
TXN00540,2023-06-26,Paris-05,Mouse,5,27.28
TXN00541,2023-10-14,NYC-02,Monitor,4,313.88
TXN00542,2023-05-22,Berlin-03,Laptop,4,1089.92
TXN00543,2023-06-13,Berlin-03,Monitor,7,269.25
TXN00544,2023-01-24,Paris-05,Cables,2,0.0
TXN00545,2023-07-07,Tokyo-04,Keyboard,7,107.63
TXN00546,2023-11-03,Berlin-03,Phone,9,771.98
TXN00547,2023-01-14,Berlin-03,Cables,4,16.68
TXN00548,2023-02-28,Paris-05,Cables,6,17.08
TXN00549,2023-02-22,NYC-02,Phone,4,833.51
TXN00550,2023-12-02,Paris-05,Cables,3,15.29
TXN00551,2023-06-25,London-01,TV,3,1529.77
TXN00552,2023-03-05,Paris-05,Cables,8,13.8
TXN00553,2023-09-10,Paris-05,Monitor,3,317.31
TXN00554,2023-05-27,Paris-05,Mouse,8,27.93
TXN00555,2023-07-27,Paris-05,TV,3,1322.63
TXN00556,2023-11-23,NYC-02,Cables,9,15.87
TXN00557,2023-06-14,London-01,Monitor,7,279.11
TXN00558,2023-12-10,NYC-02,Phone,2,746.86
TXN00559,2023-04-27,Paris-05,Keyboard,4,94.52
TXN00560,2023-12-18,NYC-02,Cables,3,13.37
TXN00561,2023-01-13,London-01,Keyboard,8,99.22
TXN00562,2023-04-27,NYC-02,TV,6,1605.84
TXN00563,2023-11-03,Tokyo-04,Cables,6,17.13
TXN00564,2023-06-04,London-01,Keyboard,4,101.57
TXN00565,2023-07-23,Berlin-03,Laptop,6,1319.23
TXN00566,2023-01-28,Berlin-03,Laptop,6,1105.46
TXN00567,2023-01-14,Tokyo-04,TV,1,1550.29
TXN00568,2023-02-25,London-01,Phone,4,915.6
TXN00569,2023-08-22,Berlin-03,Mouse,4,28.69
TXN00570,2023-02-11,Tokyo-04,Phone,7,714.49
TXN00571,2023-09-06,Tokyo-04,Monitor,5,307.41
TXN00572,2023-05-29,London-01,Keyboard,1,88.87
TXN00573,2023-05-10,Tokyo-04,Phone,8,786.21
TXN00574,2023-06-03,Tokyo-04,Monitor,1,270.4
TXN00575,2023-06-08,Tokyo-04,Monitor,9,341.11
TXN00576,2023-03-26,Paris-05,Keyboard,6,112.78
TXN00577,2023-04-02,London-01,Keyboard,6,98.5
TXN00578,2023-12-24,Tokyo-04,Mouse,1,24.44
TXN00579,2023-03-31,NYC-02,Mouse,3,25.7
TXN00580,2023-11-24,Paris-05,Cables,9,0.0
TXN00581,2023-07-22,London-01,Keyboard,7,111.9
TXN00582,2023-09-08,Berlin-03,Phone,1,833.53
TXN00583,2023-04-25,Paris-05,Mouse,1,21.29
TXN00584,2023-11-25,Berlin-03,TV,8,1457.06
TXN00585,2023-02-14,London-01,Keyboard,2,114.76
TXN00586,2023-08-09,London-01,TV,9,1305.39
TXN00587,2023-05-26,London-01,Cables,5,14.26
TXN00588,2023-08-08,NYC-02,Mouse,6,24.21
TXN00589,2023-07-25,London-01,Cables,9,17.22
TXN00590,2023-02-16,Paris-05,Monitor,5,274.34
TXN00591,2023-10-06,London-01,Monitor,9,263.9
TXN00592,2023-03-06,Tokyo-04,Phone,2,687.79
TXN00593,2023-10-25,Tokyo-04,Keyboard,4,95.06
TXN00594,2023-09-03,Berlin-03,Cables,5,12.82
TXN00595,2023-05-05,Berlin-03,Phone,3,721.36
TXN00596,2023-10-31,London-01,Mouse,4,22.11
TXN00597,2023-08-23,NYC-02,Laptop,6,1232.85
TXN00598,2023-03-22,NYC-02,Laptop,2,1119.28
TXN00599,2023-02-08,UNKNOWN,Cables,9,0.0
TXN00600,2023-09-19,Berlin-03,Keyboard,6,109.81
TXN00601,2023-05-04,Tokyo-04,Keyboard,7,95.18
TXN00602,2023-03-17,London-01,Laptop,8,1217.87
TXN00603,2023-06-30,Berlin-03,Monitor,6,290.57
TXN00604,2023-06-03,Tokyo-04,TV,4,1286.9
TXN00605,2023-10-30,Berlin-03,Cables,6,14.53
TXN00606,2023-04-13,London-01,TV,4,1566.41
TXN00607,2023-06-08,Tokyo-04,Phone,5,830.78
TXN00608,2023-10-20,London-01,Cables,9,13.88
TXN00609,2023-01-12,NYC-02,Keyboard,8,91.17
TXN00610,2023-02-26,Paris-05,Cables,6,15.54
TXN00611,2023-07-06,London-01,Cables,5,14.66
TXN00612,2023-06-03,NYC-02,TV,2,1544.42
TXN00613,2023-11-05,Tokyo-04,Laptop,2,1046.43
TXN00614,2023-10-22,Paris-05,Laptop,8,1177.69
TXN00615,2023-03-28,London-01,Keyboard,3,100.96
TXN00616,2023-09-04,London-01,Keyboard,1,92.75
TXN00617,2023-11-17,NYC-02,TV,2,1453.57
TXN00618,2023-11-04,NYC-02,Keyboard,4,107.3
TXN00619,2023-08-12,Tokyo-04,Cables,4,14.51
TXN00620,2023-06-21,London-01,Cables,7,15.37
TXN00621,2023-08-25,NYC-02,Cables,8,16.46
TXN00622,2023-08-28,,Laptop,2,1140.3
TXN00623,2023-09-23,London-01,Cables,7,13.36
TXN00624,2023-05-29,Berlin-03,TV,6,1433.34
TXN00625,2023-02-06,Berlin-03,Cables,4,13.14
TXN00626,2023-07-20,NYC-02,Cables,4,16.1
TXN00627,2023-07-20,London-01,TV,1,1703.33
TXN00628,2023-06-04,Tokyo-04,Phone,7,788.63
TXN00629,2023-02-12,NYC-02,TV,7,1584.71
TXN00630,2023-01-31,Paris-05,Laptop,6,1177.87
TXN00631,2023-12-05,Tokyo-04,Monitor,5,287.85
TXN00632,2023-12-11,NYC-02,TV,7,1721.89
TXN00633,2023-08-03,Tokyo-04,Monitor,9,308.48
TXN00634,2023-07-03,Paris-05,TV,4,1617.21
TXN00635,2023-12-09,Paris-05,Cables,1,15.11
TXN00636,2023-11-05,London-01,Laptop,2,1376.05
TXN00637,2023-05-15,Tokyo-04,Monitor,5,286.87
TXN00638,2023-08-21,London-01,Phone,1,754.2
TXN00639,2023-01-06,London-01,Phone,2,794.11
TXN00640,2023-09-10,Tokyo-04,Cables,5,15.98
TXN00641,2023-03-13,Tokyo-04,TV,6,1357.0
TXN00642,2023-09-01,Berlin-03,Laptop,4,1332.05
TXN00643,2023-05-23,Tokyo-04,TV,5,1633.6
TXN00644,2023-12-13,NYC-02,Laptop,1,1184.05
TXN00645,2023-02-23,Paris-05,Monitor,9,319.52
TXN00646,2023-02-25,London-01,Laptop,7,1237.23
TXN00647,2023-12-21,UNKNOWN,Monitor,8,259.66
TXN00648,2023-09-07,Paris-05,Phone,4,782.63
TXN00649,2023-10-31,London-01,Keyboard,1,107.53
TXN00650,2023-08-22,Paris-05,Cables,7,13.25
TXN00651,2023-09-28,London-01,Laptop,8,1272.02
TXN00652,2023-09-15,Berlin-03,Cables,8,13.12
TXN00653,2023-04-09,Berlin-03,Mouse,4,21.52
TXN00654,2023-06-06,Paris-05,Mouse,3,23.8
TXN00655,2023-09-22,London-01,Keyboard,6,104.47
TXN00656,2023-06-02,Tokyo-04,Keyboard,8,93.28
TXN00657,2023-09-07,Tokyo-04,Laptop,6,1042.73
TXN00658,2023-09-30,Tokyo-04,Keyboard,3,104.26
TXN00659,2023-10-17,Tokyo-04,Laptop,7,1163.48
TXN00660,2023-12-16,Tokyo-04,Mouse,2,24.05
TXN00661,2023-08-18,Tokyo-04,Mouse,6,25.83
TXN00662,2023-04-30,London-01,Keyboard,6,108.92
TXN00663,2023-10-18,Tokyo-04,Cables,1,16.91
TXN00664,2023-09-09,Paris-05,TV,5,1448.78
TXN00665,2023-06-06,Paris-05,Phone,4,690.12
TXN00666,2023-09-12,Tokyo-04,Cables,4,13.1
TXN00667,2023-01-18,Tokyo-04,Monitor,4,342.55
TXN00668,2023-06-19,London-01,Monitor,9,330.67
TXN00669,2023-03-01,Paris-05,TV,8,1434.84
TXN00670,2023-01-07,Berlin-03,Laptop,7,1107.63
TXN00671,2023-06-03,Paris-05,Mouse,8,21.43
TXN00672,2023-03-21,NYC-02,Monitor,3,318.37
TXN00673,2023-07-31,NYC-02,Monitor,8,308.85
TXN00674,2023-06-04,NYC-02,Laptop,2,1139.2
TXN00675,2023-10-16,Paris-05,Monitor,4,286.58
TXN00676,2023-08-30,London-01,Phone,3,715.77
TXN00677,2023-03-01,Berlin-03,TV,3,1538.76
TXN00678,2023-11-29,Berlin-03,Monitor,9,284.53
TXN00679,2023-01-19,Berlin-03,Laptop,1,1150.76
TXN00680,2023-02-19,Tokyo-04,Mouse,5,27.87
TXN00681,2023-03-08,London-01,Monitor,6,255.94
TXN00682,2023-08-11,NYC-02,Monitor,2,269.37
TXN00683,2023-04-08,Berlin-03,Keyboard,4,98.55
TXN00684,2023-10-21,Tokyo-04,Laptop,7,1245.17
TXN00685,2023-09-04,Paris-05,Laptop,9,1241.61
TXN00686,2023-10-06,NYC-02,Keyboard,8,100.99
TXN00687,2023-10-12,UNKNOWN,Phone,4,686.6
TXN00688,2023-01-15,Tokyo-04,Cables,6,15.87
TXN00689,2023-08-26,Tokyo-04,Keyboard,5,92.85
TXN00690,2023-05-14,Paris-05,Monitor,4,257.27
TXN00691,2023-01-31,NYC-02,Phone,1,821.05
TXN00692,2023-09-18,London-01,Keyboard,8,107.65
TXN00693,2023-01-15,London-01,Monitor,6,319.67
TXN00694,2023-04-17,Berlin-03,Cables,3,15.04
TXN00695,2023-04-22,Berlin-03,Mouse,9,28.05
TXN00696,2023-02-08,London-01,Phone,2,897.53
TXN00697,2023-07-19,Berlin-03,Phone,9,710.53
TXN00698,2023-01-02,Tokyo-04,Mouse,6,27.29
TXN00699,2023-12-09,NYC-02,Cables,3,14.93
TXN00700,2023-02-01,London-01,Phone,2,742.35
TXN00701,2023-05-06,Berlin-03,Phone,7,683.53
TXN00702,2023-10-04,Paris-05,Monitor,2,260.0
TXN00703,2023-04-25,Berlin-03,Mouse,4,27.7
TXN00704,2023-12-07,Tokyo-04,Keyboard,1,95.55
TXN00705,2023-03-22,Berlin-03,Cables,3,14.3
TXN00706,2023-11-12,Tokyo-04,Keyboard,2,109.83
TXN00707,2023-10-20,London-01,Laptop,2,1295.72
TXN00708,2023-03-11,Paris-05,Cables,3,13.08
TXN00709,2023-07-06,Berlin-03,Cables,2,12.8
TXN00710,2023-04-10,Tokyo-04,TV,7,1391.78
TXN00711,2023-02-19,Tokyo-04,Monitor,8,327.21
TXN00712,2023-01-20,Berlin-03,Cables,4,13.45
TXN00713,2023-05-01,Tokyo-04,Phone,2,697.54
TXN00714,2023-11-21,NYC-02,TV,3,1375.02
TXN00715,2023-11-19,Berlin-03,Monitor,3,306.48
TXN00716,2023-03-19,UNKNOWN,Keyboard,7,104.26
TXN00717,2023-12-07,Tokyo-04,Keyboard,6,97.73
TXN00718,2023-06-01,Paris-05,TV,2,1294.54
TXN00719,2023-06-18,Berlin-03,Phone,9,867.99
TXN00720,2023-07-19,Paris-05,Laptop,3,1267.77
TXN00721,2023-12-02,London-01,Keyboard,2,113.05
TXN00722,2023-12-16,NYC-02,TV,5,1605.22
TXN00723,2023-05-06,NYC-02,Mouse,9,24.39
TXN00724,2023-03-24,Tokyo-04,Laptop,3,1080.48
TXN00725,2023-07-03,NYC-02,Monitor,9,288.81
TXN00726,2023-06-10,London-01,Monitor,8,296.24
TXN00727,2023-07-20,NYC-02,Laptop,1,1075.87
TXN00728,2023-09-22,NYC-02,Phone,4,902.85
TXN00729,2023-05-11,Paris-05,TV,8,1520.69
TXN00730,2023-04-27,London-01,Cables,1,14.56
TXN00731,2023-09-07,Paris-05,Laptop,3,1233.34
TXN00732,2023-03-26,Paris-05,Keyboard,6,92.8
TXN00733,2023-07-01,London-01,Laptop,7,1155.15
TXN00734,2023-06-10,London-01,Monitor,5,287.53
TXN00735,2023-11-17,NYC-02,Mouse,8,27.5
TXN00736,2023-10-11,Paris-05,Cables,8,13.45
TXN00737,2023-04-26,Berlin-03,Phone,7,800.13
TXN00738,2023-09-08,London-01,Mouse,1,27.18
TXN00739,2023-09-27,Paris-05,TV,6,1361.26
TXN00740,2023-04-18,Berlin-03,Phone,3,813.88
TXN00741,2023-02-05,Tokyo-04,Phone,6,718.62
TXN00742,2023-11-24,London-01,Phone,3,0.0
TXN00743,2023-11-23,Tokyo-04,Phone,6,714.68
TXN00744,2023-10-28,Tokyo-04,Phone,1,826.65
TXN00745,2023-02-16,Berlin-03,Keyboard,8,108.96
TXN00746,2023-04-03,Berlin-03,Cables,5,16.9
TXN00747,2023-01-06,Tokyo-04,TV,4,1689.74
TXN00748,2023-10-31,NYC-02,Mouse,8,24.76
TXN00749,2023-02-24,Paris-05,Monitor,2,325.59
TXN00750,2023-01-29,Berlin-03,Laptop,3,1145.69
TXN00751,2023-05-22,Paris-05,Mouse,8,27.75
TXN00752,2023-01-04,Berlin-03,TV,2,1586.92
TXN00753,2023-02-17,NYC-02,Cables,6,16.05
TXN00754,2023-06-05,NYC-02,TV,5,1348.74
TXN00755,2023-11-19,London-01,Laptop,8,1260.29
TXN00756,2023-09-21,Paris-05,TV,2,1426.4
TXN00757,2023-04-12,NYC-02,Mouse,5,25.84
TXN00758,2023-09-08,NYC-02,TV,9,1699.7
TXN00759,2023-04-14,Paris-05,Laptop,1,1366.82
TXN00760,2023-07-28,Berlin-03,Mouse,2,27.58
TXN00761,2023-04-19,Paris-05,Mouse,9,23.27
TXN00762,2023-01-24,NYC-02,Keyboard,4,98.05
TXN00763,2023-07-20,Paris-05,Monitor,2,295.36
TXN00764,2023-06-16,NYC-02,Keyboard,1,88.85
TXN00765,2023-08-05,Tokyo-04,Laptop,5,1292.87
TXN00766,2023-12-28,NYC-02,TV,8,1646.2
TXN00767,2023-06-25,NYC-02,Cables,5,14.24
TXN00768,2023-07-03,Paris-05,Laptop,1,1244.03
TXN00769,2023-09-14,Tokyo-04,Mouse,4,24.68
TXN00770,2023-07-30,Berlin-03,TV,6,1319.81
TXN00771,2023-04-03,London-01,Mouse,2,25.8
TXN00772,2023-10-29,Paris-05,Keyboard,2,95.79
TXN00773,2023-06-18,Paris-05,Laptop,5,1220.91
TXN00774,2023-03-30,Tokyo-04,TV,8,1555.28
TXN00775,2023-10-22,Berlin-03,Phone,7,803.59
TXN00776,2023-12-10,Tokyo-04,Laptop,6,1020.35
TXN00777,2023-01-08,Tokyo-04,Cables,2,16.71
TXN00778,2023-02-03,Paris-05,Cables,1,17.08
TXN00779,2023-02-01,Tokyo-04,Monitor,4,259.36
TXN00780,2023-11-27,Tokyo-04,Cables,8,14.13
TXN00781,2023-06-25,London-01,TV,2,1583.19
TXN00782,2023-01-11,London-01,TV,4,1313.73
TXN00783,2023-10-14,Paris-05,Keyboard,6,105.29
TXN00784,2023-06-19,Tokyo-04,Cables,3,16.68
TXN00785,2023-12-16,Tokyo-04,Monitor,6,279.98
TXN00786,2023-12-02,Tokyo-04,Mouse,8,26.23
TXN00787,2023-02-06,Paris-05,Laptop,8,1124.33
TXN00788,2023-03-27,NYC-02,Cables,9,16.39
TXN00789,2023-06-03,Paris-05,TV,4,1298.13
TXN00790,2023-07-20,London-01,Cables,2,16.13
TXN00791,2023-02-12,London-01,Monitor,3,262.99
TXN00792,2023-12-26,NYC-02,Keyboard,5,88.53
TXN00793,2023-10-09,Paris-05,TV,9,1452.76
TXN00794,2023-04-25,Tokyo-04,Laptop,8,1355.19
TXN00795,2023-11-29,London-01,Keyboard,3,92.04
TXN00796,2023-10-25,London-01,Monitor,5,326.64
TXN00797,2023-10-26,London-01,Monitor,7,269.14
TXN00798,2023-11-29,NYC-02,Mouse,9,23.62
TXN00799,2023-04-09,Berlin-03,Phone,8,870.81
TXN00800,2023-06-29,Tokyo-04,Keyboard,3,96.68
TXN00801,2023-11-20,Berlin-03,Phone,8,830.13
TXN00802,2023-07-23,Tokyo-04,Phone,1,835.56
TXN00803,2023-04-09,Berlin-03,Mouse,5,26.41
TXN00804,2023-06-26,Paris-05,Phone,4,822.43
TXN00805,2023-08-27,Paris-05,Keyboard,8,91.99
TXN00806,2023-03-19,NYC-02,Mouse,3,25.13
TXN00807,2023-03-08,Tokyo-04,Monitor,8,312.53
TXN00808,2023-12-11,NYC-02,Mouse,5,25.22
TXN00809,2023-09-04,Paris-05,Cables,9,16.77
TXN00810,2023-04-19,NYC-02,Keyboard,6,114.4
TXN00811,2023-02-24,Berlin-03,Cables,9,12.83
TXN00812,2023-09-02,Paris-05,Laptop,9,1259.4
TXN00813,2023-03-24,NYC-02,Monitor,7,336.35
TXN00814,2023-04-04,Berlin-03,Monitor,2,279.63
TXN00815,2023-01-22,Paris-05,Phone,1,830.84
TXN00816,2023-09-27,Berlin-03,TV,5,1352.52
TXN00817,2023-12-20,Paris-05,Cables,1,13.12
TXN00818,2023-12-06,London-01,TV,9,1584.65
TXN00819,2023-04-23,NYC-02,Laptop,9,1337.61
TXN00820,2023-02-16,NYC-02,Monitor,2,302.57
TXN00821,2023-10-26,Tokyo-04,Mouse,8,24.87
TXN00822,2023-06-28,Tokyo-04,Monitor,3,257.99
TXN00823,2023-01-22,Tokyo-04,Cables,9,13.92
TXN00824,2023-05-12,Berlin-03,Phone,2,904.87
TXN00825,2023-12-11,NYC-02,Cables,5,13.82
TXN00826,2023-10-14,London-01,Mouse,5,27.31
TXN00827,2023-07-02,Berlin-03,Laptop,3,1326.59
TXN00828,2023-03-07,NYC-02,TV,2,1497.45
TXN00829,2023-10-23,Paris-05,Mouse,8,24.41
TXN00830,2023-05-12,London-01,Phone,7,714.2
TXN00831,2023-06-07,Paris-05,Cables,3,16.96
TXN00832,2023-01-09,London-01,Mouse,4,24.89
TXN00833,2023-05-25,Tokyo-04,TV,6,1582.23
TXN00834,2023-09-03,Paris-05,Mouse,1,25.76
TXN00835,2023-09-04,London-01,Keyboard,2,112.57
TXN00836,2023-02-16,Berlin-03,Mouse,3,24.01
TXN00837,2023-06-28,Tokyo-04,Keyboard,5,92.62
TXN00838,2023-02-26,Paris-05,Keyboard,3,107.31
TXN00839,2023-11-27,Tokyo-04,TV,3,1323.75
TXN00840,2023-10-31,Tokyo-04,Cables,7,15.02
TXN00841,2023-10-02,London-01,Laptop,1,1195.23
TXN00842,2023-03-07,Paris-05,Mouse,4,26.54
TXN00843,2023-08-17,NYC-02,TV,7,1583.53
TXN00844,2023-03-23,Tokyo-04,Mouse,6,28.72
TXN00845,2023-09-19,London-01,Monitor,3,322.38
TXN00846,2023-01-17,London-01,Monitor,4,343.39
TXN00847,2023-04-28,Paris-05,Keyboard,6,114.46
TXN00848,2023-07-19,Berlin-03,Cables,9,16.05
TXN00849,2023-09-26,Tokyo-04,Laptop,3,1337.75
TXN00850,2023-06-19,London-01,Phone,4,862.89
TXN00851,2023-11-17,Tokyo-04,Monitor,4,323.57
TXN00852,2023-04-10,Berlin-03,TV,5,1472.34
TXN00853,2023-12-17,Berlin-03,Keyboard,8,111.95
TXN00854,2023-06-09,Tokyo-04,Keyboard,1,87.2
TXN00855,2023-05-04,Paris-05,Keyboard,2,93.61
TXN00856,2023-08-23,NYC-02,Monitor,1,307.38
TXN00857,2023-10-22,Paris-05,Monitor,9,258.65
TXN00858,2023-09-02,Berlin-03,Keyboard,2,97.18
TXN00859,2023-03-12,London-01,Mouse,7,23.78
TXN00860,2023-08-29,Paris-05,Cables,7,15.97
TXN00861,2023-12-18,,Keyboard,4,114.33
TXN00862,2023-01-13,NYC-02,Phone,6,887.78
TXN00863,2023-05-06,Paris-05,Monitor,9,308.28
TXN00864,2023-09-30,NYC-02,Keyboard,5,94.9
TXN00865,2023-10-19,NYC-02,Laptop,4,1304.22
TXN00866,2023-11-07,Paris-05,Monitor,4,290.34
TXN00867,2023-09-23,London-01,Cables,6,17.14
TXN00868,2023-07-17,Tokyo-04,Cables,8,13.4
TXN00869,2023-02-22,London-01,Phone,6,903.13
TXN00870,2023-10-10,Tokyo-04,TV,9,1301.53
TXN00871,2023-04-22,Berlin-03,Phone,3,810.91
TXN00872,2023-08-09,Berlin-03,Phone,9,838.23
TXN00873,2023-02-14,London-01,TV,6,1672.42
TXN00874,2023-07-05,London-01,Cables,4,13.39
TXN00875,2023-03-30,London-01,Phone,6,887.04
TXN00876,2023-08-24,London-01,TV,5,1354.92
TXN00877,2023-04-27,NYC-02,Cables,5,12.94
TXN00878,2023-05-01,Paris-05,Mouse,5,27.37
TXN00879,2023-05-27,Tokyo-04,Cables,3,16.76
TXN00880,2023-07-13,Berlin-03,Mouse,1,25.84
TXN00881,2023-10-29,London-01,Cables,3,16.91
TXN00882,2023-10-13,Tokyo-04,TV,2,1665.46
TXN00883,2023-01-22,Berlin-03,Phone,3,893.43
TXN00884,2023-06-23,Berlin-03,Cables,8,15.49
TXN00885,2023-06-13,NYC-02,TV,6,1340.03
TXN00886,2023-09-12,NYC-02,Keyboard,3,89.54
TXN00887,2023-03-14,Tokyo-04,Phone,4,825.13
TXN00888,2023-05-26,Berlin-03,Keyboard,8,108.14
TXN00889,2023-11-11,Berlin-03,TV,1,1623.17
TXN00890,2023-11-27,NYC-02,Monitor,4,280.85
TXN00891,2023-12-12,London-01,Monitor,6,327.02
TXN00892,2023-04-15,Tokyo-04,Cables,7,13.85
TXN00893,2023-10-01,Tokyo-04,Keyboard,8,99.17
TXN00894,2023-04-12,Tokyo-04,TV,7,1357.97
TXN00895,2023-02-20,Berlin-03,Phone,9,884.45
TXN00896,2023-12-26,NYC-02,Mouse,7,22.89
TXN00897,2023-10-28,London-01,Laptop,6,1178.54
TXN00898,2023-02-22,Tokyo-04,TV,1,0.0
TXN00899,2023-10-02,Berlin-03,Cables,9,13.38
TXN00900,2023-01-24,NYC-02,Cables,7,14.42
TXN00901,2023-10-24,London-01,Cables,7,13.6
TXN00902,2023-08-15,Berlin-03,Monitor,5,310.06
TXN00903,2023-06-16,Tokyo-04,Monitor,4,266.73
TXN00904,2023-01-28,Tokyo-04,Keyboard,9,90.32
TXN00905,2023-10-24,Berlin-03,Cables,1,14.48
TXN00906,2023-09-28,Paris-05,Laptop,1,1030.81
TXN00907,2023-04-10,Paris-05,Phone,8,778.1
TXN00908,2023-12-30,London-01,Mouse,9,25.18
TXN00909,2023-01-22,Tokyo-04,Mouse,5,0.0
TXN00910,2023-12-10,London-01,Monitor,8,308.93
TXN00911,2023-09-19,London-01,Cables,9,14.16
TXN00912,2023-09-10,Tokyo-04,Monitor,7,276.36
TXN00913,2023-01-03,Paris-05,Laptop,7,1240.4
TXN00914,2023-11-15,Berlin-03,Cables,9,13.45
TXN00915,2023-12-31,London-01,Cables,6,17.1
TXN00916,2023-11-23,Paris-05,Cables,9,17.2
TXN00917,2023-07-14,Tokyo-04,TV,9,1591.69
TXN00918,2023-02-09,London-01,Laptop,2,1182.23
TXN00919,2023-04-30,Tokyo-04,Keyboard,4,91.74
TXN00920,2023-03-23,NYC-02,Laptop,4,1104.11
TXN00921,2023-01-10,UNKNOWN,Phone,6,768.96
TXN00922,2023-10-20,Tokyo-04,Laptop,9,1286.2
TXN00923,2023-04-30,London-01,Laptop,2,1263.12
TXN00924,2023-01-26,NYC-02,Mouse,6,22.07
TXN00925,2023-06-08,Paris-05,Monitor,9,320.22
TXN00926,2023-07-07,NYC-02,Mouse,7,22.69
TXN00927,2023-07-31,London-01,Cables,1,13.24
TXN00928,2023-01-01,Paris-05,Mouse,4,28.35
